supplier_lead_time,shipment_mode,shipping_distance_km,order_quantity,unit_price,total_order_value,weather_condition,region,holiday_period,previous_on_time_rate,carrier_name,on_time_delivery,Promised_Lead_Time,Is_Weekend_Order,Is_Peak_Season,Is_Weekend_Delivery,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos,DayOfYear_sin,DayOfYear_cos,supplier_on_time_rate,supplier_delay_rate,supplier_count,Reliable_Supplier,Risky_Supplier,Experienced_Supplier,Risk_Combo,Almost_Certain_OnTime,Very_Likely_Delayed,Safe_Combo,Extreme_Risk,Cost_per_Day,Distance_per_Day,log_Promised_Lead_Time,sqrt_Promised_Lead_Time,log_shipping_distance_km,sqrt_shipping_distance_km,log_unit_price,sqrt_unit_price,log_Risk_Combo,sqrt_Risk_Combo,log_supplier_delay_rate,sqrt_supplier_delay_rate,delayed_reason_code_Operational,delayed_reason_code_Traffic,delayed_reason_code_Weather,Lead_Bin_Fast,Lead_Bin_Normal,Lead_Bin_Slow,Lead_Bin_VerySlow,Dist_Bin_Regional,Dist_Bin_National,Dist_Bin_Continental,Dist_Bin_International,Price_Quantile_MediumLow,Price_Quantile_Medium,Price_Quantile_MediumHigh,Price_Quantile_High,supplier_rating_2.6,supplier_rating_2.7,supplier_rating_2.8,supplier_rating_2.9,supplier_rating_3.0,supplier_rating_3.1,supplier_rating_3.2,supplier_rating_3.3,supplier_rating_3.4,supplier_rating_3.5,supplier_rating_3.6,supplier_rating_3.7,supplier_rating_3.8,supplier_rating_3.9,supplier_rating_4.0,supplier_rating_4.1,supplier_rating_4.2,supplier_rating_4.3,supplier_rating_4.4,supplier_rating_4.5,supplier_rating_4.6,supplier_rating_4.7,supplier_rating_4.8,supplier_rating_4.9,supplier_rating_5.0
8,Road,1387,13,3107.07,40391.91,Rainy,South,Yes,97.5,EcomExpress,0,8,1,0,0,-0.5,-0.8660254,-0.7818315,0.6234898,-0.45370308,-0.8911529,0.2549091,0.7450909,2,0,1,0,88.63602,0,0,0,0,345.23,154.11111,2.1972246,2.828427,7.235619,37.24245,8.041758,55.741096,4.495757,9.41467,0.5568066,0.8631865,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8,Road,285,62,3903.12,241993.44,Storm,East,No,96.5,EcomExpress,0,8,0,0,0,1.0,6.123234e-17,0.0,1.0,0.93957,0.3423569,0.24382609,0.7561739,3,0,1,0,23.290157,0,0,0,0,433.68,31.666666,2.1972246,2.828427,5.655992,16.881943,8.269788,62.474957,3.190071,4.825988,0.56313753,0.8695826,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,Air,1007,62,3597.6,223051.2,Clear,East,No,76.4,BlueDart,0,9,0,0,0,0.5,-0.8660254,0.7818315,0.6234898,0.54671127,-0.8373212,0.2549091,0.7450909,2,0,1,0,74.233406,0,0,0,0,359.76,100.7,2.3025851,3.0,6.9157233,31.733263,8.1883,59.979996,4.3205953,8.615881,0.5568066,0.8631865,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,Air,907,28,2596.88,72712.64,Rainy,East,No,92.4,FedEx,0,8,1,0,0,-1.0,-1.8369701e-16,-0.7818315,0.6234898,-0.99986994,-0.016126573,0.2670476,0.73295236,1,0,1,0,59.046642,0,0,0,0,288.54224,100.77778,2.1972246,2.828427,6.8112445,30.11644,7.862451,50.95959,4.095122,7.684181,0.5498265,0.85612637,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7,Road,173,88,4360.53,383726.62,Clear,South,Yes,83.8,Delhivery,0,7,0,0,0,-0.5,-0.8660254,0.7818315,0.6234898,-0.14357242,-0.9896398,0.24382609,0.7561739,3,0,1,0,14.450483,0,0,0,0,545.0662,21.625,2.0794415,2.6457512,5.159055,13.152946,8.380578,66.03431,2.7376404,3.8013792,0.56313753,0.8695826,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
9,Air,759,66,1673.65,110460.9,Rainy,East,Yes,70.2,FedEx,0,9,0,1,0,0.5,0.8660254,0.0,1.0,0.47843382,0.87812364,0.2549091,0.7450909,2,0,1,0,57.602978,0,0,0,0,167.365,75.9,2.3025851,3.0,6.6333184,27.549955,7.4233594,40.910267,4.0707855,7.5896626,0.5568066,0.8631865,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,Sea,1411,91,3155.49,287149.6,Storm,East,No,98.1,BlueDart,1,6,0,0,0,-0.5,-0.8660254,0.43388373,-0.90096885,-0.4071295,-0.91337043,0.30036363,0.69963634,2,0,1,0,63.42903,0,0,0,0,450.78427,201.57143,1.9459101,2.4494898,7.2527623,37.56328,8.057216,56.173748,4.1655645,7.964235,0.53041434,0.8364427,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
10,Air,296,24,1607.88,38589.12,Clear,Central,Yes,85.4,DHL,1,10,0,0,0,1.2246469e-16,-1.0,-0.43388373,-0.90096885,0.04514102,-0.99898064,0.28730392,0.7126961,3,0,1,0,28.222765,0,0,0,0,146.17091,26.90909,2.3978953,3.1622777,5.6937323,17.20465,7.3832936,40.098377,3.374948,5.31251,0.5380688,0.8442133,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,Sea,1260,91,1344.19,122321.29,Clear,North,No,79.3,BlueDart,0,5,1,0,0,-0.8660254,0.5,-0.9749279,-0.22252093,-0.9785481,0.20601831,0.2670476,0.73295236,1,0,1,0,49.840763,0,0,0,0,224.03166,210.0,1.7917595,2.236068,7.1396604,35.49648,7.2042904,36.663197,3.9286985,7.059799,0.5498265,0.85612637,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
9,Road,1371,83,4614.71,383020.94,Storm,South,No,77.7,BlueDart,0,9,0,1,0,-0.5,0.8660254,0.0,1.0,-0.74944234,0.6620696,0.2549091,0.7450909,2,0,1,0,98.642586,0,0,0,0,461.471,137.1,2.3025851,3.0,7.224025,37.027016,8.437221,67.931656,4.6015897,9.931897,0.5568066,0.8631865,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4,Sea,52,5,4842.23,24211.15,Rainy,North,Yes,97.4,DHL,1,4,1,0,0,-0.5,-0.8660254,-0.7818315,0.6234898,-0.45370308,-0.8911529,0.33078304,0.66921693,3,0,1,0,4.068839,0,0,0,0,968.446,10.4,1.609438,2.0,3.9702919,7.2111025,8.485337,69.586136,1.6231118,2.0171363,0.5123546,0.8180568,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9,Air,1425,28,1397.25,39123.0,Cloudy,South,No,82.0,EcomExpress,0,9,1,0,0,1.2246469e-16,-1.0,-0.9749279,-0.22252093,0.26556304,-0.9640935,0.27533334,0.72466666,4,0,1,0,99.4605,0,0,0,0,139.725,142.5,2.3025851,3.0,7.2626286,37.749172,7.2429767,37.379807,4.6097646,9.972988,0.5450338,0.85127354,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,Air,1469,21,1108.99,23288.79,Cloudy,Central,No,70.3,DHL,1,6,0,0,0,0.8660254,0.5,0.7818315,0.6234898,0.76903087,0.63921165,0.31466666,0.6853333,1,0,1,0,64.51728,0,0,0,0,158.42714,209.85715,1.9459101,2.4494898,7.293018,38.327538,7.0121064,33.301502,4.182314,8.032265,0.52196336,0.8278486,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,Road,625,74,4601.81,340533.94,Rainy,East,Yes,90.1,BlueDart,1,6,0,0,0,1.2246469e-16,-1.0,0.9749279,-0.22252093,0.19864795,-0.9800709,0.30036363,0.69963634,2,0,1,0,30.434181,0,0,0,0,657.4014,89.28571,1.9459101,2.4494898,6.4393506,25.0,8.4344225,67.83664,3.447896,5.5167184,0.53041434,0.8364427,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,Road,103,85,4697.67,399301.94,Rainy,South,Yes,72.8,Delhivery,0,2,0,0,0,-0.8660254,-0.5,0.9749279,-0.22252093,-0.84372824,-0.5367705,0.24382609,0.7561739,3,0,1,0,3.070066,0,0,0,0,1565.89,34.333332,1.0986123,1.4142135,4.644391,10.148891,8.455035,68.53955,1.4036592,1.7521604,0.56313753,0.8695826,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,Air,1180,29,124.13,3599.77,Cloudy,Central,Yes,84.0,Delhivery,0,3,0,0,1,-0.8660254,-0.5,0.43388373,-0.90096885,-0.8528367,-0.5221777,0.2670476,0.73295236,1,0,1,0,28.14537,0,1,0,1,31.0325,295.0,1.3862944,1.7320508,7.0741167,34.351128,4.8293533,11.141364,3.372296,5.305221,0.5498265,0.85612637,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,Sea,1077,92,809.6,74483.2,Rainy,North,Yes,73.1,DHL,0,4,0,1,1,0.5,0.8660254,0.9749279,-0.22252093,0.17117706,0.9852403,0.2670476,0.73295236,1,0,1,0,34.507397,0,0,0,0,161.92,215.4,1.609438,2.0,6.982863,32.817677,6.697775,28.45347,3.569741,5.8743,0.5498265,0.85612637,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,Road,711,49,1378.38,67540.62,Clear,East,No,85.7,BlueDart,0,2,1,1,0,-0.5,0.8660254,-0.9749279,-0.22252093,-0.59782916,0.8016235,0.28730392,0.7126961,3,0,1,0,11.559931,0,0,0,0,459.46,237.0,1.0986123,1.4142135,6.568078,26.664583,7.229389,37.12654,2.5305116,3.3999898,0.5380688,0.8442133,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,Air,493,64,4374.7,279980.8,Storm,North,Yes,96.3,EcomExpress,1,3,0,0,1,0.8660254,0.5,0.43388373,-0.90096885,0.6216869,0.7832659,0.31466666,0.6853333,1,0,1,0,12.19208,0,0,0,0,1093.675,123.25,1.3862944,1.7320508,6.2025356,22.203604,8.3838215,66.14152,2.5796165,3.491716,0.52196336,0.8278486,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,Air,1285,26,3218.16,83672.16,Storm,South,Yes,81.5,BlueDart,1,7,1,0,1,1.0,6.123234e-17,-0.7818315,0.6234898,0.9920985,0.12546124,0.30036363,0.69963634,2,0,1,0,67.82974,0,0,0,0,402.27,160.625,2.0794415,2.6457512,7.1592917,35.846897,8.076876,56.72883,4.231636,8.235882,0.53041434,0.8364427,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,Sea,1461,11,1664.61,18310.71,Rainy,South,Yes,84.8,BlueDart,0,9,0,0,0,-0.8660254,-0.5,0.7818315,0.6234898,-0.58569574,-0.810531,0.2549091,0.7450909,2,0,1,0,104.67782,0,0,0,0,166.461,146.1,2.3025851,3.0,7.2875605,38.22303,7.417947,40.799633,4.660395,10.231218,0.5568066,0.8631865,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,Air,885,37,2136.75,79059.75,Storm,West,Yes,93.0,FedEx,0,7,1,0,1,0.8660254,0.5,-0.7818315,0.6234898,0.5663619,0.82415664,0.30036363,0.69963634,2,0,1,0,48.239925,0,0,0,0,267.09375,110.625,2.0794415,2.6457512,6.786717,29.74895,7.667509,46.224995,3.896705,6.945497,0.53041434,0.8364427,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,Road,521,30,4273.31,128199.3,Rainy,East,No,99.7,DHL,1,5,0,1,1,0.5,0.8660254,0.7818315,0.6234898,0.27177674,0.9623603,0.3458182,0.65418184,2,0,1,0,20.312346,0,0,0,0,712.2183,86.833336,1.7917595,2.236068,6.2576675,22.825424,8.360378,65.37056,3.0592866,4.506922,0.5033065,0.80881506,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6,Sea,536,17,2669.16,45375.72,Cloudy,South,Yes,75.2,EcomExpress,0,6,0,0,1,-0.8660254,-0.5,0.0,1.0,-0.6660889,-0.7458724,0.2549091,0.7450909,2,0,1,0,28.432669,0,0,0,0,381.30856,76.57143,1.9459101,2.4494898,6.285998,23.151674,7.8898935,51.663914,3.3821054,5.332229,0.5568066,0.8631865,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,Air,257,44,725.96,31942.24,Storm,East,Yes,90.7,EcomExpress,1,3,1,0,0,0.8660254,0.5,-0.7818315,0.6234898,0.8211001,0.5707842,0.30432,0.69568,5,0,1,0,7.4507327,0,0,0,0,181.49,64.25,1.3862944,1.7320508,5.5529594,16.03122,6.5888715,26.943645,2.1342533,2.729603,0.52808386,0.8340743,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7,Air,1409,95,3692.54,350791.3,Clear,Central,Yes,73.6,EcomExpress,0,7,0,0,0,0.5,-0.8660254,-0.43388373,-0.90096885,0.50279075,-0.8644082,0.30036363,0.69963634,2,0,1,0,73.90259,0,0,0,0,461.5675,176.125,2.0794415,2.6457512,7.251345,37.536648,8.21434,60.766273,4.3161883,8.596662,0.53041434,0.8364427,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,Air,566,33,1917.42,63274.86,Rainy,East,Yes,73.3,FedEx,1,9,0,0,1,-0.5,-0.8660254,0.43388373,-0.90096885,-0.2944616,-0.9556633,0.28730392,0.7126961,3,0,1,0,42.719,0,0,0,0,191.742,56.6,2.3025851,3.0,6.340359,23.790754,7.559257,43.788353,3.777783,6.535978,0.5380688,0.8442133,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6,Road,951,30,1384.46,41533.8,Storm,South,Yes,71.0,FedEx,1,6,0,0,0,-0.8660254,-0.5,0.9749279,-0.22252093,-0.77313834,-0.63423747,0.31466666,0.6853333,1,0,1,0,43.21712,0,0,0,0,197.78,135.85715,1.9459101,2.4494898,6.858565,30.838287,7.2337875,37.208332,3.789112,6.5739727,0.52196336,0.8278486,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5,Road,1395,62,3103.46,192414.52,Storm,West,No,91.1,FedEx,0,5,0,0,1,-0.5,-0.8660254,0.0,1.0,-0.12652782,-0.9919631,0.2670476,0.73295236,1,0,1,0,54.78819,0,0,0,0,517.24335,232.5,1.7917595,2.236068,7.2413664,37.349697,8.040595,55.708706,4.021562,7.4019046,0.5498265,0.85612637,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,Road,258,99,635.7,62934.3,Rainy,South,No,98.1,DHL,0,5,1,1,0,-0.5,0.8660254,-0.7818315,0.6234898,-0.67723995,0.73576224,0.24382609,0.7561739,3,0,1,0,13.535513,0,0,0,0,105.95,43.0,1.7917595,2.236068,5.556828,16.062378,6.4562984,25.21309,2.6765947,3.679064,0.56313753,0.8695826,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4,Air,708,20,1549.89,30997.8,Cloudy,North,No,71.7,FedEx,0,4,0,0,0,-0.8660254,0.5,-0.43388373,-0.90096885,-0.9819472,0.18915527,0.2549091,0.7450909,2,0,1,0,24.081339,0,0,0,0,309.978,141.6,1.609438,2.0,6.5638556,26.608269,7.3465843,39.36864,3.222124,4.907274,0.5568066,0.8631865,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5,Air,1474,5,3660.47,18302.35,Storm,North,No,73.7,EcomExpress,0,5,0,0,0,0.8660254,0.5,-0.43388373,-0.90096885,0.53767735,0.8431507,0.2670476,0.73295236,1,0,1,0,57.683353,0,0,0,0,610.0783,245.66667,1.7917595,2.236068,7.2964134,38.392708,8.20562,60.50182,4.072156,7.594956,0.5498265,0.85612637,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,Sea,1480,92,562.77,51774.84,Rainy,Central,Yes,90.3,FedEx,0,2,1,0,0,-1.0,-1.8369701e-16,-0.9749279,-0.22252093,-0.9231579,-0.38442105,0.33078304,0.66921693,3,0,1,0,21.147255,0,1,0,1,187.59,493.33334,1.0986123,1.4142135,7.3004727,38.470768,6.334646,23.722775,3.0977137,4.5986147,0.5123546,0.8180568,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,Sea,774,80,4473.87,357909.6,Clear,West,Yes,86.3,EcomExpress,0,7,0,0,0,-0.8660254,-0.5,0.43388373,-0.90096885,-0.7036774,-0.7105196,0.2549091,0.7450909,2,0,1,0,45.584663,0,0,0,0,559.23376,96.75,2.0794415,2.6457512,6.652863,27.820856,8.406233,66.88699,3.8412714,6.7516413,0.5568066,0.8631865,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,Road,234,51,4106.34,209423.34,Rainy,East,Yes,70.6,Delhivery,0,3,0,0,1,0.8660254,-0.5,0.9749279,-0.22252093,0.91812146,-0.39629912,0.28730392,0.7126961,3,0,1,0,7.141215,0,0,0,0,1026.585,58.5,1.3862944,1.7320508,5.4595857,15.297058,8.320531,64.08073,2.0969393,2.672305,0.5380688,0.8442133,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,Road,350,86,397.44,34179.84,Storm,South,No,95.8,BlueDart,0,3,1,0,0,-0.8660254,0.5,-0.9749279,-0.22252093,-0.9962103,0.08697723,0.28730392,0.7126961,3,0,1,0,9.621397,0,0,0,0,99.36,87.5,1.3862944,1.7320508,5.8607864,18.708286,5.987557,19.935898,2.3628705,3.1018376,0.5380688,0.8442133,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5,Air,775,91,3805.82,346329.62,Rainy,Central,Yes,90.1,FedEx,1,5,0,0,0,1.2246469e-16,-1.0,0.43388373,-0.90096885,0.29856881,-0.9543881,0.30036363,0.69963634,2,0,1,0,30.60909,0,0,0,0,634.30334,129.16667,1.7917595,2.236068,6.6541524,27.838821,8.24455,61.69133,3.4534447,5.5325484,0.53041434,0.8364427,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
