Customer_rating,Cost_of_the_Product,Weight_in_gms,Reached.on.Time_Y.N,order_id,supplier_id,supplier_rating,supplier_lead_time,order_date,promised_delivery_date,actual_delivery_date,shipping_distance_km,unit_price,total_order_value,weather_condition,region,holiday_period,previous_on_time_rate,carrier_name,delayed_reason_code,on_time_delivery,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_low,Product_importance_medium,Cost_to_Weight_Ratio
5,139,1081,1,ORD07143,SUP_011,4.31,3,2025-08-22,2025-08-25,2025-08-28,687,39.31,834,Storm,West,No,0.77,FedEx,Weather,0,False,True,False,True,0.1285846437293389
4,245,1437,1,ORD07144,SUP_015,2.79,6,2025-09-22,2025-09-28,2025-09-27,963,11.24,1470,Rainy,South,No,0.61,FedEx,Weather,1,False,True,True,False,0.17049408478044947
5,278,1761,0,ORD07145,SUP_003,2.54,3,2025-04-03,2025-04-06,2025-04-09,393,35.27,1112,Rainy,West,No,0.64,FedEx,Traffic,0,False,True,False,False,0.1578648494276747
4,243,1637,0,ORD07146,SUP_013,4.87,6,2025-07-05,2025-07-11,2025-07-11,1621,35.19,1215,Rainy,West,Yes,0.54,DHL,Weather,1,False,True,True,False,0.14844227235892346
4,309,1880,0,ORD07147,SUP_013,2.98,4,2025-12-10,2025-12-14,2025-12-17,1998,12.69,1236,Clear,South,Yes,0.61,DHL,Weather,0,False,True,True,False,0.16436170204023312
4,279,1128,0,ORD07148,SUP_002,4.57,13,2025-11-08,2025-11-21,2025-11-26,1802,26.42,1116,Rainy,West,No,0.75,FedEx,Weather,0,False,True,True,False,0.24734042531264144
2,247,1941,0,ORD07149,SUP_006,4.91,7,2025-12-13,2025-12-20,2025-12-25,1992,45.95,988,Clear,North,No,0.54,DHL,Weather,0,False,True,False,True,0.12725399272166202
5,235,1032,1,ORD07150,SUP_006,3.84,12,2025-04-24,2025-05-06,2025-05-07,1076,48.14,1175,Clear,South,Yes,0.94,FedEx,Weather,0,False,True,False,True,0.2277131780739213
5,274,1875,1,ORD07151,SUP_012,3.82,11,2025-11-26,2025-12-07,2025-12-05,1103,41.29,1370,Storm,South,Yes,0.88,FedEx,Weather,1,False,True,True,False,0.14613333325539554
5,283,1374,1,ORD07152,SUP_004,3.42,13,2025-02-15,2025-02-28,2025-02-26,1026,16.06,1132,Rainy,West,No,0.69,FedEx,Weather,1,False,True,True,False,0.20596797656043087
5,286,1282,1,ORD07153,SUP_005,3.56,14,2025-10-21,2025-11-04,2025-11-02,1328,24.99,1144,Storm,North,No,0.56,DHL,Weather,1,False,True,True,False,0.22308892338292594
1,257,1329,0,ORD07154,SUP_008,3.71,12,2025-12-01,2025-12-13,2025-12-12,94,17.3,1285,Rainy,North,No,0.99,DHL,Weather,1,False,True,True,False,0.19337847991468887
4,223,1400,0,ORD07155,SUP_006,2.88,5,2025-10-02,2025-10-07,2025-10-12,1250,36.09,1115,Clear,East,Yes,0.78,LocalTruckers,Weather,0,False,True,True,False,0.15928571417193876
5,239,1001,1,ORD07156,SUP_003,3.41,10,2025-06-24,2025-07-04,2025-07-03,1295,40.93,1195,Storm,South,No,0.71,DHL,Weather,1,False,True,True,False,0.23876123852271605
5,246,1400,1,ORD07157,SUP_008,4.54,5,2025-10-05,2025-10-10,2025-10-10,1698,45.35,1476,Clear,West,No,0.6,LocalTruckers,Weather,1,False,True,True,False,0.1757142855887755
2,295,1587,0,ORD07158,SUP_019,2.96,8,2025-12-24,2026-01-01,2026-01-05,171,44.43,1180,Rainy,West,No,0.6,LocalTruckers,Weather,0,False,True,True,False,0.18588531809332998
1,305,1588,0,ORD07159,SUP_011,4.32,6,2025-02-04,2025-02-10,2025-02-08,324,13.97,1220,Storm,East,Yes,0.89,FedEx,Weather,1,False,True,True,False,0.19206549106293103
4,177,1148,0,ORD07160,SUP_018,4.13,10,2025-05-14,2025-05-24,2025-05-24,1009,15.03,708,Rainy,West,No,0.75,DHL,Weather,1,False,True,False,True,0.15418118453468538
3,257,1262,1,ORD07161,SUP_010,2.64,13,2025-11-08,2025-11-21,2025-11-26,950,46.39,1285,Storm,North,Yes,0.98,DHL,Weather,0,False,True,True,False,0.20364500776256336
2,306,1123,0,ORD07162,SUP_020,2.56,8,2025-04-19,2025-04-27,2025-05-01,1817,43.75,1224,Rainy,South,Yes,0.97,LocalTruckers,Weather,0,False,True,True,False,0.2724844164982329
3,226,1704,1,ORD07163,SUP_012,3.38,10,2025-12-27,2026-01-06,2026-01-04,361,28.42,1356,Clear,North,No,0.6,FedEx,Weather,1,False,True,False,True,0.13262910790338667
5,228,1381,0,ORD07164,SUP_020,4.23,3,2025-11-02,2025-11-05,2025-11-04,467,27.2,1140,Clear,South,No,0.99,FedEx,Weather,1,False,True,True,False,0.16509775513026953
4,225,1476,0,ORD07165,SUP_008,3.33,8,2025-10-22,2025-10-30,2025-11-03,810,32.11,1125,Storm,East,Yes,0.98,FedEx,Traffic,0,False,True,True,False,0.15243902428696543
5,289,1864,1,ORD07166,SUP_019,4.17,3,2025-09-10,2025-09-13,2025-09-14,1402,33.87,1156,Rainy,South,No,0.89,FedEx,Weather,0,False,True,True,False,0.15504291837175807
4,261,1409,0,ORD07167,SUP_016,4.16,3,2025-03-08,2025-03-11,2025-03-12,1176,20.17,1305,Rainy,North,No,0.69,LocalTruckers,Traffic,0,False,True,True,False,0.18523775714319532
3,255,1886,0,ORD07168,SUP_018,4.52,10,2025-12-21,2025-12-31,2026-01-01,737,26.15,1275,Clear,West,No,0.61,DHL,Customs,0,False,True,False,True,0.13520678677878747
3,266,1510,1,ORD07169,SUP_009,2.75,9,2025-04-23,2025-05-02,2025-05-05,1821,34.79,1330,Storm,South,Yes,0.55,DHL,Weather,0,False,True,False,True,0.17615894028068943
3,290,1784,0,ORD07170,SUP_004,3.94,5,2025-01-03,2025-01-08,2025-01-09,331,18.25,1160,Rainy,East,Yes,0.53,FedEx,Customs,0,False,True,True,False,0.16255605372054033
5,235,1460,0,ORD07171,SUP_009,2.66,8,2025-12-01,2025-12-09,2025-12-11,1318,49.95,1175,Rainy,East,No,0.9,DHL,Weather,0,False,True,True,False,0.1609589039993432
4,250,1490,1,ORD07172,SUP_002,2.94,11,2025-02-26,2025-03-09,2025-03-07,1206,21.32,1000,Clear,West,Yes,0.96,LocalTruckers,Weather,1,False,True,True,False,0.1677852347867213
3,245,1409,0,ORD07173,SUP_009,3.31,9,2025-01-20,2025-01-29,2025-01-30,905,32.1,1225,Rainy,East,Yes,0.88,LocalTruckers,Customs,0,False,True,True,False,0.17388218582407225
4,286,1096,1,ORD07174,SUP_009,4.27,14,2025-03-16,2025-03-30,2025-04-03,720,32.17,1144,Clear,North,No,0.87,DHL,Customs,0,False,True,False,True,0.26094890487139694
5,271,1989,0,ORD07175,SUP_018,4.93,5,2025-11-21,2025-11-26,2025-12-01,1865,28.06,1084,Storm,South,Yes,0.7,LocalTruckers,Weather,0,False,True,True,False,0.13624937147498775
4,242,1192,1,ORD07176,SUP_011,3.36,8,2025-12-28,2026-01-05,2026-01-07,390,19.66,1452,Rainy,South,No,0.81,FedEx,Traffic,0,False,True,True,False,0.203020134057869
5,282,1091,1,ORD07177,SUP_013,3.8,13,2025-03-25,2025-04-07,2025-04-09,71,32.61,1410,Rainy,North,Yes,0.83,LocalTruckers,Weather,0,False,True,True,False,0.2584784598914038
1,254,1003,0,ORD07178,SUP_006,3.15,6,2025-11-17,2025-11-23,2025-11-25,1687,13.64,1270,Clear,East,No,0.63,LocalTruckers,Weather,0,False,True,True,False,0.25324027891002965
2,242,1004,1,ORD07179,SUP_009,4.19,5,2025-01-18,2025-01-23,2025-01-23,1223,25.48,1210,Clear,North,Yes,0.86,DHL,Weather,1,False,True,False,True,0.24103585633362962
5,263,1551,0,ORD07180,SUP_016,3.42,11,2025-05-25,2025-06-05,2025-06-09,618,18.97,1052,Rainy,South,No,0.57,LocalTruckers,Weather,0,False,True,True,False,0.1695680205225222
5,278,1126,1,ORD07181,SUP_004,3.7,12,2025-06-22,2025-07-04,2025-07-04,719,14.97,1112,Clear,South,Yes,0.64,LocalTruckers,Weather,1,False,True,True,False,0.2468916516457445
5,255,1624,1,ORD07182,SUP_002,3.92,4,2025-07-22,2025-07-26,2025-07-28,1954,47.02,1020,Clear,South,Yes,0.79,LocalTruckers,Weather,0,False,True,True,False,0.1570197043368105
4,184,1330,1,ORD07183,SUP_007,4.22,3,2025-04-20,2025-04-23,2025-04-26,1888,38.0,552,Storm,South,No,0.76,FedEx,Customs,0,False,True,True,False,0.13834586455763467
4,257,1108,1,ORD07184,SUP_015,2.65,4,2025-07-22,2025-07-26,2025-07-27,1019,16.75,1028,Clear,West,Yes,0.85,FedEx,Weather,0,False,True,False,True,0.23194945827441382
2,214,1983,1,ORD07185,SUP_006,3.89,9,2025-06-06,2025-06-15,2025-06-20,1780,47.98,428,Rainy,South,Yes,0.79,DHL,Customs,0,False,True,False,True,0.1079172969702888
1,301,1200,1,ORD07186,SUP_011,3.58,12,2025-07-07,2025-07-19,2025-07-17,1240,18.64,1204,Clear,East,No,0.52,FedEx,Weather,1,False,True,True,False,0.25083333312430556
1,264,1273,0,ORD07187,SUP_020,2.83,3,2025-10-06,2025-10-09,2025-10-13,394,19.42,1056,Rainy,North,No,0.98,LocalTruckers,Customs,0,False,True,False,True,0.20738413180881057
3,256,1080,1,ORD07188,SUP_017,3.02,8,2025-11-04,2025-11-12,2025-11-15,1779,15.33,1280,Rainy,East,No,0.87,DHL,Traffic,0,False,True,False,True,0.23703703681755828
5,275,1507,0,ORD07189,SUP_004,4.71,9,2025-05-10,2025-05-19,2025-05-18,1534,39.11,1650,Clear,South,No,0.93,LocalTruckers,Weather,1,False,True,True,False,0.1824817517037281
1,236,1953,0,ORD07190,SUP_019,4.68,11,2025-06-28,2025-07-09,2025-07-09,1932,32.84,1180,Rainy,East,Yes,0.89,FedEx,Weather,1,False,True,False,True,0.12083973368108564
2,303,1224,1,ORD07191,SUP_007,2.58,10,2025-08-01,2025-08-11,2025-08-12,1998,12.33,1212,Storm,West,Yes,0.6,LocalTruckers,Weather,0,False,True,True,False,0.24754901940559718
3,284,1652,1,ORD07192,SUP_011,4.22,8,2025-08-05,2025-08-13,2025-08-14,1983,11.01,1136,Storm,North,Yes,0.96,DHL,Traffic,0,False,True,False,True,0.17191283282571862
4,229,1279,0,ORD07193,SUP_013,3.89,5,2025-09-14,2025-09-19,2025-09-18,1333,31.31,1374,Rainy,South,No,0.98,FedEx,Weather,1,False,True,True,False,0.1790461296489084
3,258,1665,1,ORD07194,SUP_003,4.85,10,2025-03-02,2025-03-12,2025-03-11,249,36.06,1290,Storm,East,No,0.54,FedEx,Weather,1,False,True,True,False,0.1549549548618889
1,243,1066,1,ORD07195,SUP_014,4.77,9,2025-12-08,2025-12-17,2025-12-21,54,42.91,1215,Clear,West,Yes,0.58,DHL,Traffic,0,False,True,True,False,0.22795497164356943
1,306,1378,0,ORD07196,SUP_002,3.95,5,2025-06-20,2025-06-25,2025-06-26,349,29.13,1224,Clear,West,Yes,0.99,DHL,Customs,0,False,True,False,True,0.22206095774886722
2,235,1386,0,ORD07197,SUP_018,2.85,11,2025-08-17,2025-08-28,2025-08-27,1676,37.06,1410,Clear,West,Yes,0.64,DHL,Weather,1,False,True,True,False,0.16955266943033717
3,150,1021,0,ORD07198,SUP_005,3.65,14,2025-06-24,2025-07-08,2025-07-09,1609,39.35,600,Rainy,North,No,0.9,LocalTruckers,Weather,0,False,True,True,False,0.1469147892782421
4,291,1112,1,ORD07199,SUP_013,4.31,4,2025-06-22,2025-06-26,2025-06-29,1309,34.52,1164,Clear,East,No,0.54,FedEx,Traffic,0,False,True,True,False,0.26169064724668106
3,278,1038,1,ORD07200,SUP_013,4.88,5,2025-07-26,2025-07-31,2025-08-04,1820,24.09,1112,Clear,East,No,0.86,LocalTruckers,Weather,0,False,True,True,False,0.26782273577281046
5,240,1986,0,ORD07201,SUP_014,3.41,4,2025-02-13,2025-02-17,2025-02-22,787,15.28,1440,Rainy,North,No,0.84,LocalTruckers,Customs,0,False,True,True,False,0.12084592138930214
1,272,1534,1,ORD07202,SUP_012,4.46,3,2025-11-11,2025-11-14,2025-11-13,589,35.9,1088,Storm,West,No,0.96,LocalTruckers,Weather,1,False,True,False,True,0.17731421109692683
5,246,1911,0,ORD07203,SUP_013,4.21,6,2025-03-12,2025-03-18,2025-03-21,1225,40.75,1230,Clear,South,No,0.86,FedEx,Weather,0,False,True,True,False,0.12872841437533833
2,266,1090,0,ORD07204,SUP_018,2.7,7,2025-08-16,2025-08-23,2025-08-26,945,17.59,1064,Rainy,East,Yes,0.52,DHL,Traffic,0,False,True,False,True,0.24403669702381953
4,252,1015,1,ORD07205,SUP_013,3.89,8,2025-05-12,2025-05-20,2025-05-19,295,29.79,1260,Storm,South,No,0.72,FedEx,Weather,1,False,True,True,False,0.24827586182435876
5,254,1824,0,ORD07206,SUP_004,2.96,7,2025-08-26,2025-09-02,2025-09-06,1078,25.89,1016,Storm,West,Yes,0.67,LocalTruckers,Customs,0,False,True,True,False,0.13925438588856667
3,305,1426,1,ORD07207,SUP_010,4.21,3,2025-11-24,2025-11-27,2025-11-28,62,18.23,1220,Storm,North,No,0.78,DHL,Customs,0,False,True,False,True,0.2138849928373878
5,307,1406,0,ORD07208,SUP_005,4.03,5,2025-05-26,2025-05-31,2025-06-05,1027,19.81,1228,Clear,South,No,0.71,FedEx,Customs,0,False,True,False,False,0.21834992872094597
4,278,1180,0,ORD07209,SUP_018,4.93,3,2025-12-09,2025-12-12,2025-12-14,1640,19.51,1390,Storm,East,Yes,0.64,DHL,Weather,0,False,True,True,False,0.23559322013932776
3,265,1897,0,ORD07210,SUP_008,4.84,13,2025-09-02,2025-09-15,2025-09-16,1538,26.76,1325,Storm,East,No,0.82,LocalTruckers,Weather,0,False,True,False,True,0.13969425401175842
5,248,1005,0,ORD07211,SUP_014,2.52,7,2025-12-13,2025-12-20,2025-12-18,335,25.62,992,Storm,North,No,0.65,DHL,Weather,1,False,True,True,False,0.24676616890869038
5,299,1052,1,ORD07212,SUP_002,2.7,7,2025-05-05,2025-05-12,2025-05-11,1687,32.17,1196,Clear,West,Yes,0.92,LocalTruckers,Weather,1,False,True,True,False,0.28422053204922
2,280,1866,1,ORD07213,SUP_008,4.42,14,2025-05-20,2025-06-03,2025-06-03,388,13.73,1120,Rainy,East,No,0.66,DHL,Weather,1,False,True,True,False,0.15005359048764544
4,247,1228,0,ORD07214,SUP_016,4.21,13,2025-05-25,2025-06-07,2025-06-11,1287,33.25,988,Storm,East,No,0.75,LocalTruckers,Weather,0,False,True,True,False,0.20114006498278494
1,273,1361,1,ORD07215,SUP_007,4.5,8,2025-12-14,2025-12-22,2025-12-21,994,10.87,1092,Rainy,North,Yes,0.9,DHL,Weather,1,False,True,True,False,0.20058780293858353
2,254,1638,1,ORD07216,SUP_003,3.17,10,2025-02-28,2025-03-10,2025-03-08,162,20.3,1270,Storm,South,No,0.9,FedEx,Weather,1,False,True,True,False,0.15506715497248647
2,246,1876,0,ORD07217,SUP_004,4.62,12,2025-10-01,2025-10-13,2025-10-16,387,30.09,1230,Storm,West,Yes,0.79,LocalTruckers,Traffic,0,False,True,False,True,0.1311300638959861
4,251,1433,0,ORD07218,SUP_007,3.61,14,2025-02-21,2025-03-07,2025-03-07,139,37.48,1255,Clear,South,Yes,0.69,DHL,Weather,1,False,True,True,False,0.1751570131366664
5,262,1400,0,ORD07219,SUP_004,3.15,3,2025-03-18,2025-03-21,2025-03-21,832,40.85,1310,Storm,West,No,0.77,FedEx,Weather,1,False,True,True,False,0.18714285700918365
1,245,1956,1,ORD07220,SUP_009,2.53,6,2025-04-15,2025-04-21,2025-04-22,808,11.42,1225,Storm,South,No,0.92,DHL,Customs,0,False,True,True,False,0.12525562365784476
2,273,2000,0,ORD07221,SUP_017,4.68,12,2025-01-28,2025-02-09,2025-02-11,1549,31.5,1365,Rainy,South,Yes,0.61,FedEx,Weather,0,False,True,False,True,0.13649999993175
1,268,5006,0,ORD07222,SUP_017,3.84,13,2025-08-08,2025-08-21,2025-08-22,1103,24.18,1072,Clear,East,Yes,0.56,DHL,Weather,0,False,True,False,True,0.05353575708079589
2,244,5337,0,ORD07223,SUP_020,4.94,3,2025-04-14,2025-04-17,2025-04-21,1613,37.8,1220,Rainy,South,Yes,0.79,FedEx,Customs,0,False,True,True,False,0.04571856847560079
3,260,5044,0,ORD07224,SUP_014,4.29,11,2025-03-06,2025-03-17,2025-03-17,1541,21.35,520,Rainy,West,Yes,0.78,FedEx,Weather,1,False,True,True,False,0.05154639174235797
1,271,4108,0,ORD07225,SUP_014,2.7,13,2025-05-14,2025-05-27,2025-06-01,1461,39.75,813,Rainy,North,No,0.64,DHL,Weather,0,False,True,True,False,0.06596884126923835
4,219,4919,1,ORD07226,SUP_013,3.97,9,2025-11-21,2025-11-30,2025-12-05,1653,34.09,438,Rainy,North,No,0.71,DHL,Weather,0,False,True,False,True,0.044521244146265244
1,193,5354,0,ORD07227,SUP_004,2.54,9,2025-11-14,2025-11-23,2025-11-23,406,41.59,579,Clear,South,No,0.54,FedEx,Weather,1,False,True,False,True,0.036047814711235
5,149,5979,0,ORD07228,SUP_013,3.89,14,2025-10-01,2025-10-15,2025-10-20,1728,49.38,447,Storm,West,Yes,0.56,LocalTruckers,Weather,0,False,True,False,True,0.024920555272634124
5,268,5909,0,ORD07229,SUP_017,3.38,7,2025-04-07,2025-04-14,2025-04-19,595,46.34,536,Clear,West,No,0.91,FedEx,Weather,0,False,True,True,False,0.04535454390838474
5,151,5039,0,ORD07230,SUP_015,4.11,9,2025-10-25,2025-11-03,2025-11-05,508,33.73,302,Storm,East,No,0.73,DHL,Weather,0,False,True,True,False,0.02996626314150302
3,171,5211,0,ORD07231,SUP_018,3.85,14,2025-02-19,2025-03-05,2025-03-09,520,45.75,342,Storm,North,No,0.55,FedEx,Traffic,0,False,True,False,True,0.032815198612010134
3,202,5220,1,ORD07232,SUP_011,3.15,4,2025-11-06,2025-11-10,2025-11-09,916,16.12,404,Rainy,North,No,0.97,FedEx,Weather,1,False,True,False,True,0.03869731800024955
2,174,5627,1,ORD07233,SUP_004,2.91,6,2025-05-06,2025-05-12,2025-05-14,988,11.72,696,Storm,East,No,0.6,LocalTruckers,Customs,0,False,True,False,True,0.030922338718513888
2,227,4041,0,ORD07234,SUP_020,3.51,9,2025-10-28,2025-11-06,2025-11-09,1300,31.33,681,Clear,North,No,0.66,LocalTruckers,Weather,0,False,True,False,True,0.05617421428948918
3,175,4143,0,ORD07235,SUP_011,4.97,5,2025-05-24,2025-05-29,2025-05-30,1788,48.97,700,Storm,West,Yes,0.98,DHL,Traffic,0,True,False,True,False,0.0422399227510886
4,191,4586,1,ORD07236,SUP_010,3.59,4,2025-04-09,2025-04-13,2025-04-18,622,38.39,573,Clear,South,Yes,0.59,LocalTruckers,Customs,0,True,False,False,True,0.04164849541176439
5,240,5734,1,ORD07237,SUP_013,4.37,12,2025-02-08,2025-02-20,2025-02-19,1264,22.21,720,Clear,South,Yes,0.97,FedEx,Weather,1,True,False,True,False,0.04185559817895786
1,238,5092,0,ORD07238,SUP_008,2.64,4,2025-09-27,2025-10-01,2025-10-02,1075,36.75,714,Clear,West,No,0.85,DHL,Traffic,0,True,False,False,True,0.04673998427990181
3,99,5470,0,ORD07239,SUP_013,3.45,3,2025-07-07,2025-07-10,2025-07-15,1191,11.6,495,Storm,South,No,0.71,DHL,Weather,0,True,False,False,True,0.018098720289195847
5,142,4619,0,ORD07240,SUP_009,3.95,7,2025-01-08,2025-01-15,2025-01-17,357,28.82,426,Rainy,East,No,0.79,DHL,Customs,0,True,False,True,False,0.030742584968447156
5,148,5473,1,ORD07241,SUP_001,4.38,14,2025-03-23,2025-04-06,2025-04-05,613,19.49,444,Clear,North,No,0.75,LocalTruckers,Weather,1,True,False,False,False,0.027041841763741668
5,129,5554,1,ORD07242,SUP_001,3.82,8,2025-12-13,2025-12-21,2025-12-23,1088,11.97,645,Rainy,North,Yes,0.89,FedEx,Weather,0,True,False,False,True,0.023226503416775925
3,262,4506,0,ORD07243,SUP_015,3.79,8,2025-08-11,2025-08-19,2025-08-22,473,20.0,1572,Clear,East,Yes,0.53,LocalTruckers,Customs,0,True,False,False,False,0.058144695948037124
4,190,4460,0,ORD07244,SUP_004,4.41,11,2025-01-22,2025-02-02,2025-01-31,1869,38.9,380,Storm,South,No,0.9,FedEx,Weather,1,True,False,True,False,0.042600896851434776
1,268,4704,0,ORD07245,SUP_020,3.28,6,2025-03-06,2025-03-12,2025-03-12,1552,32.05,1340,Clear,South,No,0.98,DHL,Weather,1,True,False,False,True,0.05697278910353469
5,205,5294,0,ORD07246,SUP_001,2.73,3,2025-01-13,2025-01-16,2025-01-20,1169,10.94,820,Storm,East,Yes,0.71,DHL,Weather,0,True,False,True,False,0.03872308272785737
1,186,5818,0,ORD07247,SUP_012,3.37,8,2025-05-07,2025-05-15,2025-05-14,659,26.39,372,Storm,West,No,0.59,FedEx,Weather,1,True,False,False,True,0.031969749049162985
2,185,5545,0,ORD07248,SUP_011,2.9,7,2025-08-28,2025-09-04,2025-09-04,104,40.09,740,Storm,North,Yes,0.55,DHL,Weather,1,True,False,True,False,0.03336339043582265
4,173,5432,0,ORD07249,SUP_019,4.91,12,2025-03-04,2025-03-16,2025-03-14,1351,48.18,519,Storm,South,No,0.67,FedEx,Weather,1,True,False,True,False,0.031848306326979325
2,208,4999,0,ORD07250,SUP_015,3.94,8,2025-07-26,2025-08-03,2025-08-02,462,44.97,416,Rainy,South,Yes,0.56,LocalTruckers,Weather,1,True,False,False,False,0.041608321656009535
1,177,4881,0,ORD07251,SUP_010,3.62,5,2025-08-03,2025-08-08,2025-08-08,1318,10.06,354,Storm,West,Yes,0.61,FedEx,Weather,1,True,False,False,True,0.036263060840757415
1,190,5065,1,ORD07252,SUP_001,4.78,4,2025-03-07,2025-03-11,2025-03-11,1913,18.75,570,Clear,North,No,0.82,LocalTruckers,Weather,1,True,False,True,False,0.03751233957798374
4,257,4895,1,ORD07253,SUP_003,4.75,8,2025-03-08,2025-03-16,2025-03-15,1031,18.31,771,Rainy,South,Yes,0.7,DHL,Weather,1,True,False,False,True,0.05250255361542338
4,168,5183,0,ORD07254,SUP_014,3.54,3,2025-05-24,2025-05-27,2025-05-27,1469,26.52,504,Rainy,West,No,0.94,DHL,Weather,1,True,False,False,True,0.032413660036192615
2,229,4447,1,ORD07255,SUP_015,4.69,9,2025-03-15,2025-03-24,2025-03-24,1544,35.83,687,Rainy,North,No,0.73,FedEx,Weather,1,True,False,True,False,0.05149539013908356
1,152,5396,0,ORD07256,SUP_001,2.66,9,2025-12-12,2025-12-21,2025-12-20,87,16.12,304,Rainy,West,No,0.58,FedEx,Weather,1,True,False,False,False,0.02816901407928669
4,154,5670,0,ORD07257,SUP_010,4.71,12,2025-11-25,2025-12-07,2025-12-11,1705,46.63,308,Clear,North,Yes,0.57,FedEx,Weather,0,False,False,False,True,0.02716049382237028
5,239,4975,0,ORD07258,SUP_001,3.28,9,2025-11-23,2025-12-02,2025-12-02,819,41.08,717,Storm,South,Yes,0.84,DHL,Weather,1,False,False,False,True,0.0480402009953688
5,252,4888,1,ORD07259,SUP_015,3.91,14,2025-09-05,2025-09-19,2025-09-19,1213,26.77,504,Clear,South,Yes,0.81,FedEx,Weather,1,False,False,True,False,0.051554828140025606
4,258,4363,1,ORD07260,SUP_003,3.17,13,2025-11-04,2025-11-17,2025-11-21,232,33.36,516,Storm,North,Yes,0.85,FedEx,Weather,0,False,False,False,True,0.05913362363989603
5,184,5430,1,ORD07261,SUP_020,4.96,12,2025-11-13,2025-11-25,2025-11-26,1286,31.67,736,Rainy,West,No,0.67,LocalTruckers,Weather,0,False,False,False,True,0.03388581951493815
3,148,4065,1,ORD07262,SUP_012,2.68,3,2025-06-23,2025-06-26,2025-06-29,175,33.29,740,Rainy,East,No,0.95,DHL,Weather,0,False,False,False,True,0.03640836407468429
2,240,4447,1,ORD07263,SUP_019,3.62,6,2025-12-06,2025-12-12,2025-12-13,189,44.4,480,Rainy,East,No,0.56,FedEx,Customs,0,False,False,False,True,0.05396896783135395
2,169,5580,0,ORD07264,SUP_016,4.05,9,2025-04-11,2025-04-20,2025-04-25,670,18.0,338,Rainy,West,Yes,0.52,LocalTruckers,Traffic,0,False,False,False,True,0.030286738345826746
4,156,4519,1,ORD07265,SUP_008,4.04,13,2025-08-21,2025-09-03,2025-09-01,1552,37.35,468,Storm,South,No,0.86,FedEx,Weather,1,False,False,False,True,0.034520911698490614
4,264,5555,1,ORD07266,SUP_014,4.35,11,2025-01-24,2025-02-04,2025-02-05,1594,14.28,792,Rainy,North,No,0.83,DHL,Customs,0,False,False,False,True,0.04752475246669221
5,223,5832,1,ORD07267,SUP_018,4.31,7,2025-01-09,2025-01-16,2025-01-17,1536,28.37,669,Storm,West,Yes,0.74,FedEx,Weather,0,False,False,False,True,0.038237311378903065
4,233,4275,1,ORD07268,SUP_001,4.48,4,2025-11-25,2025-11-29,2025-11-27,81,35.43,699,Rainy,North,Yes,0.52,FedEx,Weather,1,False,False,True,False,0.05450292396385896
4,230,5891,0,ORD07269,SUP_002,3.09,9,2025-01-03,2025-01-12,2025-01-12,284,10.5,690,Clear,North,Yes,0.56,DHL,Weather,1,False,False,False,True,0.039042607360542755
3,175,5341,1,ORD07270,SUP_012,3.43,12,2025-01-20,2025-02-01,2025-02-01,122,14.32,1050,Rainy,East,Yes,0.6,LocalTruckers,Weather,1,False,False,False,False,0.032765399731742105
3,155,4534,0,ORD07271,SUP_017,3.46,3,2025-09-14,2025-09-17,2025-09-18,521,13.65,465,Storm,South,No,0.81,DHL,Customs,0,False,False,False,False,0.03418614908818126
2,220,5864,0,ORD07272,SUP_002,4.89,9,2025-02-20,2025-03-01,2025-02-27,1721,24.99,440,Storm,South,Yes,0.82,LocalTruckers,Weather,1,False,False,False,True,0.03751705319960487
2,283,4115,0,ORD07273,SUP_017,3.52,8,2025-10-06,2025-10-14,2025-10-14,1839,34.88,566,Clear,East,No,0.83,DHL,Weather,1,False,False,False,False,0.06877278248632496
3,239,4084,1,ORD07274,SUP_007,3.05,9,2025-11-22,2025-12-01,2025-12-03,677,49.84,956,Storm,West,Yes,0.89,FedEx,Traffic,0,False,False,True,False,0.058521057772154494
2,248,4813,0,ORD07275,SUP_006,4.08,12,2025-12-17,2025-12-29,2025-12-28,717,20.16,496,Clear,North,Yes,0.51,DHL,Weather,1,False,False,True,False,0.05152711405536523
3,256,5068,1,ORD07276,SUP_006,3.57,5,2025-09-04,2025-09-09,2025-09-08,643,15.44,768,Rainy,East,Yes,0.82,DHL,Weather,1,False,False,True,False,0.05051302287874644
