order_id,supplier_id,supplier_rating,supplier_lead_time,order_date,promised_delivery_date,actual_delivery_date,shipment_mode,shipping_distance_km,order_quantity,unit_price,total_order_value,weather_condition,region,holiday_period,previous_on_time_rate,carrier_name,delayed_reason_code,on_time_delivery
4387.0,3419.0,4.6,6,2024-03-01,2024-03-07,2024-03-07,Sea,464,1,3011.33,3011.33,Rainy,North,No,92.7,EcomExpress,Weather,1
4388.0,8917.0,3.7,3,2024-06-06,2024-06-09,2024-06-13,Air,566,57,4068.48,231903.36,Clear,Central,No,77.3,FedEx,Traffic,0
4389.0,4284.0,3.5,2,2024-11-24,2024-11-26,2024-11-28,Road,364,87,869.22,75622.14,Cloudy,South,No,80.7,BlueDart,Operational,0
4390.0,8353.0,2.6,6,2024-08-29,2024-09-04,2024-09-08,Road,728,67,4035.16,270355.72,Storm,West,No,70.4,DHL,Weather,0
4391.0,4918.0,2.7,10,2024-06-26,2024-07-06,2024-07-06,Road,1142,44,2327.36,102403.84,Storm,Central,Yes,90.8,DHL,Customs,1
4392.0,1111.0,4.2,9,2024-04-19,2024-04-28,2024-04-27,Road,553,17,2238.9,38061.3,Cloudy,North,Yes,76.3,FedEx,,1
4393.0,6927.0,4.3,5,2024-05-02,2024-05-07,2024-05-06,Air,1376,83,2865.46,237833.18,Storm,Central,Yes,92.7,BlueDart,Operational,1
4394.0,8381.0,4.6,3,2024-06-30,2024-07-03,2024-07-04,Road,731,3,1698.31,5094.93,Rainy,Central,Yes,97.5,FedEx,,0
4395.0,3890.0,4.7,2,2024-09-06,2024-09-08,2024-09-11,Sea,480,19,333.22,6331.18,Rainy,South,No,70.4,BlueDart,Customs,0
4396.0,2863.0,2.7,8,2024-09-07,2024-09-15,2024-09-20,Road,1445,16,4998.63,79978.08,Storm,South,Yes,89.1,FedEx,Operational,0
4397.0,,4.6,2,2024-01-23,2024-01-25,2024-01-24,Air,1266,84,4607.0,386988.0,Clear,South,Yes,72.1,DHL,Traffic,1
4398.0,4191.0,2.7,10,2024-10-11,2024-10-21,2024-10-20,Air,752,58,633.56,36746.48,Clear,West,No,80.2,Delhivery,,1
4399.0,8038.0,3.1,3,2024-01-08,2024-01-11,2024-01-10,Air,124,55,2757.77,151677.35,Cloudy,Central,No,72.5,BlueDart,,1
4400.0,4861.0,3.6,6,2024-11-04,2024-11-10,2024-11-11,Road,555,29,4241.54,123004.66,Clear,West,No,90.8,FedEx,Traffic,0
4401.0,2173.0,4.4,8,2024-04-22,2024-04-30,2024-04-30,Sea,282,43,3619.2,155625.6,Cloudy,Central,No,76.4,Delhivery,Traffic,1
4402.0,5996.0,3.4,8,2024-07-27,2024-08-04,2024-08-05,Road,1381,18,1626.19,29271.42,Clear,North,Yes,74.3,FedEx,Customs,0
4403.0,6133.0,2.6,10,2024-04-21,2024-05-01,2024-04-30,Road,366,42,3731.11,156706.62,Storm,East,Yes,86.8,BlueDart,Weather,1
4404.0,,3.5,3,2024-07-22,2024-07-25,2024-07-28,Sea,559,80,2110.53,168842.4,Clear,South,Yes,72.7,DHL,Operational,0
4405.0,7986.0,3.2,3,2024-03-21,2024-03-24,2024-03-29,Air,563,71,129.39,9186.69,Cloudy,South,Yes,87.7,DHL,,0
4406.0,5407.0,2.9,3,2024-04-01,2024-04-04,2024-04-08,Air,735,100,4839.32,483932.0,Storm,West,Yes,86.2,FedEx,Operational,0
4407.0,4234.0,4.1,2,2024-09-26,2024-09-28,2024-09-30,Air,185,20,2280.75,45615.0,Clear,North,Yes,76.3,DHL,Customs,0
4408.0,4841.0,3.7,5,2024-03-09,2024-03-14,2024-03-17,Road,92,46,443.89,20418.94,Cloudy,North,Yes,99.4,BlueDart,Traffic,0
4409.0,1469.0,2.8,2,2024-08-11,2024-08-13,2024-08-18,Road,1161,5,3861.37,19306.85,Cloudy,East,Yes,84.3,DHL,Operational,0
4410.0,2146.0,3.0,2,2024-07-25,2024-07-27,2024-07-28,Road,633,26,1222.79,31792.54,Clear,North,No,91.0,EcomExpress,,0
4411.0,8972.0,2.7,8,2024-06-01,2024-06-09,2024-06-12,Sea,131,45,2397.81,107901.45,Cloudy,East,No,80.0,Delhivery,Traffic,0
4412.0,9073.0,4.6,6,2024-09-01,2024-09-07,2024-09-07,Air,1285,42,4033.55,169409.1,Rainy,North,Yes,91.0,Delhivery,Weather,1
4413.0,8624.0,2.5,2,2024-10-02,2024-10-04,2024-10-05,Air,439,52,2603.41,135377.32,Cloudy,South,Yes,98.5,Delhivery,Traffic,0
4414.0,8935.0,3.7,4,2024-05-16,2024-05-20,2024-05-25,Air,1109,96,2365.25,227064.0,Cloudy,Central,No,96.8,Delhivery,Operational,0
4415.0,6422.0,5.0,9,2024-09-22,2024-10-01,2024-10-06,Air,1262,6,1181.01,7086.06,Clear,East,No,72.2,BlueDart,Traffic,0
4416.0,5509.0,4.2,2,2024-08-14,2024-08-16,2024-08-20,Air,1415,89,2187.09,194651.01,Rainy,West,Yes,84.9,EcomExpress,Traffic,0
4417.0,8647.0,3.3,9,2024-02-02,2024-02-11,2024-02-13,Road,1195,87,2812.05,244648.35,Cloudy,East,No,95.6,EcomExpress,Traffic,0
4418.0,9511.0,2.9,2,2024-03-03,2024-03-05,2024-03-06,Air,639,46,4749.19,218462.74,Clear,North,Yes,76.1,EcomExpress,Customs,0
4419.0,3426.0,4.8,7,2024-03-26,2024-04-02,2024-04-03,Road,593,30,1087.69,32630.7,Rainy,West,Yes,72.5,FedEx,Operational,0
4420.0,9389.0,2.6,8,2024-05-02,2024-05-10,2024-05-14,Road,757,72,1424.13,102537.36,Rainy,West,Yes,87.5,BlueDart,Weather,0
4421.0,8627.0,4.7,4,2024-11-03,2024-11-07,2024-11-06,Sea,177,38,4206.67,159853.46,Rainy,East,No,97.5,Delhivery,Traffic,1
4422.0,9674.0,4.1,5,2024-10-21,2024-10-26,2024-10-30,Air,1107,96,3983.54,382419.84,Storm,Central,No,85.6,EcomExpress,,0
4423.0,7646.0,4.5,2,2024-08-30,2024-09-01,2024-09-02,Sea,1405,30,3598.9,107967.0,Clear,North,No,74.4,EcomExpress,Traffic,0
4424.0,2302.0,3.5,2,2024-06-16,2024-06-18,2024-06-20,Road,1118,83,2010.39,166862.37,Rainy,Central,No,76.0,Delhivery,,0
4425.0,2789.0,4.7,6,2024-11-14,2024-11-20,2024-11-19,Air,745,21,792.58,16644.18,Clear,West,No,88.5,BlueDart,Traffic,1
4426.0,2055.0,4.6,8,2024-09-02,2024-09-10,2024-09-12,Air,796,85,3529.24,299985.4,Cloudy,West,No,75.1,Delhivery,Operational,0
4427.0,9542.0,2.6,7,2024-11-08,2024-11-15,2024-11-19,Road,1025,32,4924.23,157575.36,Rainy,East,Yes,77.5,FedEx,Operational,0
4428.0,8253.0,3.2,3,2024-07-30,2024-08-02,2024-08-05,Sea,336,57,4089.49,233100.93,Rainy,South,Yes,78.6,Delhivery,Customs,0
4429.0,9470.0,2.6,4,2024-01-13,2024-01-17,2024-01-22,Road,954,45,3587.74,161448.3,Rainy,North,No,81.3,FedEx,Operational,0
4430.0,3979.0,3.7,7,2024-05-18,2024-05-25,2024-05-27,Road,1370,34,4992.77,169754.18,Cloudy,South,No,80.0,Delhivery,Traffic,0
4431.0,9280.0,3.6,9,2024-06-20,2024-06-29,2024-06-29,Sea,507,66,4704.0,310464.0,Rainy,West,No,98.6,FedEx,Weather,1
4432.0,9165.0,4.9,10,2024-11-05,2024-11-15,2024-11-19,Road,76,2,1962.69,3925.38,Clear,Central,Yes,91.4,FedEx,Traffic,0
4433.0,9736.0,4.1,9,2024-04-13,2024-04-22,2024-04-22,Road,354,62,1643.14,101874.68,Rainy,Central,No,96.2,BlueDart,Operational,1
4434.0,3159.0,4.5,3,2024-10-21,2024-10-24,2024-10-26,Air,1177,74,301.8,22333.2,Cloudy,Central,Yes,72.2,EcomExpress,Customs,0
4435.0,7330.0,4.8,7,2024-06-27,2024-07-04,2024-07-07,Air,1465,4,198.37,793.48,Storm,West,No,97.3,FedEx,Customs,0
4436.0,4455.0,3.6,10,2024-11-11,2024-11-21,2024-11-21,Sea,594,94,2905.5,273117.0,Cloudy,Central,No,84.6,Delhivery,Customs,1
4437.0,1304.0,3.0,8,2024-04-17,2024-04-25,2024-04-25,Air,480,94,1527.1,143547.4,Storm,North,Yes,82.0,FedEx,Customs,1
4438.0,9105.0,3.9,2,2024-06-30,2024-07-02,2024-07-02,Road,1031,54,4346.35,234702.9,Storm,East,No,73.5,DHL,Traffic,1
4439.0,1272.0,3.6,10,2024-06-23,2024-07-03,2024-07-03,Road,32,2,3358.7,6717.4,Storm,Central,Yes,81.6,DHL,Weather,1
4440.0,3162.0,4.2,2,2024-01-15,2024-01-17,2024-01-18,Road,57,68,4476.44,304397.92,Clear,West,No,77.6,FedEx,Operational,0
4441.0,8188.0,5.0,7,2024-07-12,2024-07-19,2024-07-23,Sea,1068,20,775.53,15510.6,Cloudy,North,Yes,78.7,Delhivery,Customs,0
4442.0,3928.0,3.7,7,2024-02-05,2024-02-12,2024-02-13,Air,613,10,3231.71,32317.1,Rainy,North,No,84.4,EcomExpress,Traffic,0
4443.0,9084.0,3.0,4,2024-04-08,2024-04-12,2024-04-12,Air,582,87,4095.97,356349.39,Clear,Central,No,92.2,EcomExpress,Customs,1
4444.0,5254.0,2.8,8,2024-03-25,2024-04-02,2024-04-03,Sea,19,13,1481.5,19259.5,Cloudy,Central,Yes,98.7,Delhivery,Weather,0
4445.0,2393.0,3.1,5,2024-05-03,2024-05-08,2024-05-10,Road,219,9,3001.68,27015.12,Storm,East,No,97.5,DHL,Operational,0
4446.0,2485.0,3.1,9,2024-07-25,2024-08-03,2024-08-07,Sea,571,68,4130.38,280865.84,Clear,North,Yes,78.7,FedEx,Traffic,0
4447.0,4357.0,4.0,8,2024-05-04,2024-05-12,2024-05-14,Road,204,34,4528.87,153981.58,Clear,North,No,85.9,FedEx,Operational,0
4448.0,3131.0,4.3,5,2024-05-03,2024-05-08,2024-05-07,Sea,1443,53,3326.3,176293.9,Rainy,South,Yes,92.7,BlueDart,Operational,1
4449.0,5709.0,3.1,6,2024-06-10,2024-06-16,2024-06-17,Sea,330,63,741.69,46726.47,Rainy,East,Yes,73.6,BlueDart,,0
4450.0,9652.0,3.7,3,2024-06-16,2024-06-19,2024-06-21,Air,1023,80,261.54,20923.2,Storm,South,Yes,75.9,FedEx,Customs,0
4451.0,2953.0,3.1,7,2024-02-20,2024-02-27,2024-03-03,Road,667,26,3945.89,102593.14,Rainy,North,Yes,88.4,FedEx,Traffic,0
4452.0,8513.0,3.2,5,2024-07-28,2024-08-02,2024-08-04,Road,938,49,1777.44,87094.56,Clear,East,No,80.2,Delhivery,,0
4453.0,2869.0,4.5,4,2024-05-19,2024-05-23,2024-05-24,Air,1119,61,1273.1,77659.1,Cloudy,Central,Yes,94.3,FedEx,Traffic,0
4454.0,2882.0,3.0,3,2024-01-30,2024-02-02,2024-02-02,Sea,521,35,2121.28,74244.8,Storm,Central,Yes,75.3,BlueDart,Customs,1
4455.0,6594.0,2.8,10,2024-04-05,2024-04-15,2024-04-18,Air,770,59,2193.71,129428.89,Rainy,North,Yes,77.1,FedEx,Customs,0
4456.0,1984.0,4.6,9,2024-02-10,2024-02-19,2024-02-24,Sea,1175,27,3674.78,99219.06,Storm,Central,Yes,74.8,DHL,,0
4457.0,9275.0,4.9,4,2024-01-30,2024-02-03,2024-02-04,Air,732,54,3022.15,163196.1,Rainy,West,Yes,95.7,Delhivery,Customs,0
4458.0,5337.0,3.2,5,2024-01-23,2024-01-28,2024-02-02,Road,1437,10,3333.46,33334.6,Storm,Central,Yes,80.1,BlueDart,Traffic,0
4459.0,8137.0,2.9,6,2024-06-25,2024-07-01,2024-07-03,Sea,32,94,4417.36,415231.84,Cloudy,North,No,92.6,Delhivery,,0
4460.0,8958.0,2.8,8,2024-03-28,2024-04-05,2024-04-09,Sea,1043,79,4057.5,320542.5,Rainy,North,No,86.8,Delhivery,Customs,0
4461.0,4345.0,3.0,9,2024-06-19,2024-06-28,2024-06-29,Sea,824,95,597.83,56793.85,Storm,South,Yes,72.8,BlueDart,,0
4462.0,5737.0,2.8,4,2024-03-25,2024-03-29,2024-03-28,Air,208,46,3268.96,150372.16,Clear,West,Yes,75.3,EcomExpress,,1
4463.0,7505.0,3.8,6,2024-04-20,2024-04-26,2024-04-30,Sea,1124,83,2011.83,166981.89,Rainy,North,Yes,80.1,DHL,Customs,0
4464.0,4389.0,3.2,10,2024-10-16,2024-10-26,2024-10-28,Road,690,48,3755.9,180283.2,Clear,Central,No,92.9,Delhivery,Traffic,0
4465.0,4115.0,3.5,3,2024-01-07,2024-01-10,2024-01-13,Air,382,46,3400.89,156440.94,Rainy,North,No,86.3,DHL,Customs,0
4466.0,4698.0,3.5,10,2024-01-12,2024-01-22,2024-01-26,Air,315,33,1313.06,43330.98,Cloudy,North,No,99.9,BlueDart,,0
4467.0,7020.0,5.0,4,2024-05-12,2024-05-16,2024-05-18,Sea,1360,32,4548.37,145547.84,Cloudy,South,No,90.2,Delhivery,Weather,0
4468.0,9460.0,3.0,5,2024-08-24,2024-08-29,2024-09-03,Road,1165,2,3143.26,6286.52,Clear,West,No,83.8,DHL,,0
4469.0,6138.0,4.0,5,2024-09-27,2024-10-02,2024-10-05,Road,913,28,4019.63,112549.64,Clear,North,No,96.6,BlueDart,Operational,0
4470.0,9024.0,3.6,4,2024-08-11,2024-08-15,2024-08-15,Sea,392,96,273.06,26213.76,Cloudy,North,No,77.3,Delhivery,Operational,1
4471.0,2566.0,3.0,5,2024-06-30,2024-07-05,2024-07-09,Sea,46,25,2005.64,50141.0,Cloudy,North,No,75.7,Delhivery,Operational,0
4472.0,9971.0,4.0,8,2024-03-20,2024-03-28,2024-03-30,Road,1276,98,1679.17,164558.66,Storm,East,Yes,84.3,FedEx,Traffic,0
4473.0,9728.0,3.9,10,2024-10-02,2024-10-12,2024-10-17,Air,686,50,1387.05,69352.5,Clear,West,No,71.8,BlueDart,Customs,0
4474.0,3017.0,3.3,10,2024-06-08,2024-06-18,2024-06-22,Sea,306,68,2020.58,137399.44,Rainy,West,Yes,72.1,DHL,Traffic,0
4475.0,5963.0,4.4,7,2024-07-29,2024-08-05,2024-08-04,Air,711,52,2253.1,117161.2,Cloudy,West,No,82.7,EcomExpress,,1
4476.0,3079.0,3.3,7,2024-10-31,2024-11-07,2024-11-11,Road,446,41,1763.22,72292.02,Storm,West,No,82.3,BlueDart,Customs,0
4477.0,3885.0,2.6,9,2024-03-17,2024-03-26,2024-03-27,Sea,468,98,377.51,36995.98,Rainy,North,Yes,74.5,BlueDart,Traffic,0
4478.0,8259.0,3.1,5,2024-08-18,2024-08-23,2024-08-25,Air,45,98,359.5,35231.0,Clear,West,Yes,96.9,EcomExpress,Weather,0
4479.0,5501.0,3.1,6,2024-04-10,2024-04-16,2024-04-19,Sea,484,60,1063.01,63780.6,Cloudy,Central,No,75.2,Delhivery,Customs,0
4480.0,5560.0,3.5,10,2024-02-22,2024-03-03,2024-03-03,Air,356,17,2339.37,39769.29,Cloudy,Central,Yes,77.2,FedEx,Customs,1
4481.0,3088.0,4.3,4,2024-03-31,2024-04-04,2024-04-09,Road,115,97,3613.79,350537.63,Cloudy,Central,Yes,98.0,Delhivery,Operational,0
4482.0,9309.0,4.0,8,2024-03-30,2024-04-07,2024-04-06,Sea,447,47,2755.63,129514.61,Clear,East,No,80.5,EcomExpress,Customs,1
4483.0,3438.0,2.9,4,2024-02-06,2024-02-10,2024-02-10,Air,469,75,3215.06,241129.5,Clear,Central,No,95.3,EcomExpress,Customs,1
4484.0,1664.0,4.0,3,2024-09-09,2024-09-12,2024-09-12,Road,424,78,650.73,50756.94,Rainy,South,No,98.2,FedEx,Traffic,1
4485.0,2496.0,4.1,3,2024-03-02,2024-03-05,2024-03-10,Road,274,98,1155.17,113206.66,Rainy,South,No,98.3,BlueDart,Traffic,0
4486.0,2891.0,4.1,8,2024-02-19,2024-02-27,2024-03-01,Air,880,69,2068.52,142727.88,Clear,South,No,88.6,EcomExpress,Traffic,0
4487.0,3592.0,4.5,8,2024-09-16,2024-09-24,2024-09-24,Sea,1089,24,4621.66,110919.84,Storm,North,No,89.0,EcomExpress,Weather,1
4488.0,2498.0,4.2,8,2024-07-20,2024-07-28,2024-07-31,Road,412,96,3597.03,345314.88,Clear,South,No,82.8,Delhivery,Operational,0
4489.0,1248.0,3.7,10,2024-04-12,2024-04-22,2024-04-27,Sea,520,21,606.77,12742.17,Cloudy,East,No,71.3,BlueDart,Traffic,0
4490.0,2195.0,2.7,8,2024-05-26,2024-06-03,2024-06-05,Sea,769,3,2942.4,8827.2,Cloudy,East,Yes,72.1,Delhivery,Weather,0
4491.0,7737.0,3.0,2,2024-07-30,2024-08-01,2024-08-06,Air,692,71,1268.71,90078.41,Cloudy,South,No,80.1,EcomExpress,Operational,0
4492.0,9083.0,4.2,10,2024-05-06,2024-05-16,2024-05-19,Road,502,59,733.7,43288.3,Rainy,Central,No,88.4,BlueDart,,0
4493.0,1588.0,3.1,6,2024-07-29,2024-08-04,2024-08-03,Sea,166,69,3276.13,226052.97,Storm,South,Yes,85.0,BlueDart,Customs,1
4494.0,5132.0,3.2,7,2024-08-24,2024-08-31,2024-09-01,Air,1455,5,3685.74,18428.7,Storm,East,No,73.6,FedEx,Customs,0
4495.0,5804.0,2.8,3,2024-10-15,2024-10-18,2024-10-17,Road,732,86,617.31,53088.66,Storm,West,No,76.8,BlueDart,Operational,1
4496.0,1071.0,4.3,5,2024-06-09,2024-06-14,2024-06-18,Air,765,85,3460.57,294148.45,Clear,West,No,92.4,BlueDart,Customs,0
4497.0,6287.0,4.6,9,2024-01-30,2024-02-08,2024-02-10,Road,502,95,4654.58,442185.1,Storm,West,No,85.3,BlueDart,Weather,0
4498.0,8306.0,4.7,2,2024-05-10,2024-05-12,2024-05-14,Road,657,34,1479.91,50316.94,Rainy,West,Yes,94.6,EcomExpress,Traffic,0
4499.0,8636.0,4.7,8,2024-02-26,2024-03-05,2024-03-06,Air,802,15,2571.98,38579.7,Rainy,East,No,82.7,BlueDart,Customs,0
4500.0,9682.0,3.2,4,2024-04-09,2024-04-13,2024-04-18,Air,1223,33,451.45,14897.85,Clear,Central,No,70.7,Delhivery,,0
4501.0,5018.0,2.5,6,2024-10-30,2024-11-05,2024-11-05,Road,1375,80,875.58,70046.4,Storm,East,Yes,77.5,DHL,Customs,1
4502.0,7102.0,4.6,4,2024-06-18,2024-06-22,2024-06-22,Road,1033,10,4081.65,40816.5,Cloudy,Central,No,74.9,DHL,Customs,1
4503.0,8994.0,3.3,5,2024-06-29,2024-07-04,2024-07-04,Sea,1500,71,3008.71,213618.41,Rainy,South,Yes,91.1,BlueDart,Customs,1
4504.0,9468.0,3.7,3,2024-05-13,2024-05-16,2024-05-17,Sea,351,82,4471.49,366662.18,Rainy,North,No,90.4,Delhivery,Traffic,0
4505.0,6393.0,2.7,6,2024-11-26,2024-12-02,2024-12-06,Air,502,50,3607.84,180392.0,Cloudy,West,Yes,84.9,Delhivery,Weather,0
4506.0,5955.0,4.8,9,2024-06-12,2024-06-21,2024-06-21,Air,148,23,2469.16,56790.68,Storm,West,Yes,71.1,EcomExpress,Weather,1
4507.0,7160.0,2.7,6,2024-06-01,2024-06-07,2024-06-12,Air,1279,27,1515.4,40915.8,Rainy,South,Yes,79.6,EcomExpress,Traffic,0
4508.0,1779.0,2.8,3,2024-04-25,2024-04-28,2024-05-03,Road,915,43,886.39,38114.77,Cloudy,South,Yes,92.1,Delhivery,Traffic,0
4509.0,2215.0,4.2,10,2024-03-28,2024-04-07,2024-04-07,Air,189,50,2712.55,135627.5,Cloudy,Central,Yes,73.1,EcomExpress,,1
4510.0,2596.0,3.8,3,2024-05-08,2024-05-11,2024-05-10,Road,257,96,3189.58,306199.68,Storm,West,No,78.4,DHL,Operational,1
4511.0,4020.0,3.0,5,2024-09-07,2024-09-12,2024-09-11,Road,1460,52,791.4,41152.8,Rainy,East,No,75.9,FedEx,Weather,1
4512.0,6239.0,4.1,8,2024-04-29,2024-05-07,2024-05-12,Sea,848,71,2393.35,169927.85,Rainy,West,Yes,85.5,EcomExpress,Customs,0
4513.0,2989.0,3.6,8,2024-11-25,2024-12-03,2024-12-08,Air,828,74,1623.7,120153.8,Cloudy,North,Yes,70.2,FedEx,,0
4514.0,2488.0,2.8,9,2024-07-20,2024-07-29,2024-08-01,Air,533,68,2037.45,138546.6,Cloudy,East,Yes,70.9,Delhivery,Weather,0
4515.0,6034.0,2.8,5,2024-09-11,2024-09-16,2024-09-16,Sea,403,97,387.09,37547.73,Rainy,South,Yes,96.4,FedEx,Customs,1
4516.0,5806.0,3.3,10,2024-06-29,2024-07-09,2024-07-11,Road,1384,14,2699.48,37792.72,Clear,South,Yes,93.2,DHL,Traffic,0
4517.0,4128.0,3.5,4,2024-05-31,2024-06-04,2024-06-09,Road,1286,7,4730.78,33115.46,Storm,East,No,84.7,BlueDart,,0
4518.0,6864.0,4.7,7,2024-03-09,2024-03-16,2024-03-19,Sea,1219,26,3806.69,98973.94,Clear,East,Yes,99.6,FedEx,,0
4519.0,3050.0,2.5,8,2024-04-05,2024-04-13,2024-04-13,Air,1387,47,650.47,30572.09,Rainy,South,No,73.3,DHL,Weather,1
4520.0,3529.0,2.8,5,2024-09-01,2024-09-06,2024-09-06,Air,443,91,3127.95,284643.45,Clear,South,No,79.2,DHL,Operational,1
4521.0,1515.0,3.5,8,2024-08-25,2024-09-02,2024-09-07,Air,145,73,1073.98,78400.54,Clear,North,No,71.9,FedEx,Customs,0
4522.0,4580.0,4.1,8,2024-01-27,2024-02-04,2024-02-03,Air,1137,96,2537.87,243635.52,Rainy,East,No,73.3,Delhivery,Customs,1
4523.0,6733.0,3.6,3,2024-02-05,2024-02-08,2024-02-09,Road,521,35,4391.23,153693.05,Cloudy,South,No,98.9,DHL,Operational,0
4524.0,4136.0,3.4,4,2024-08-20,2024-08-24,2024-08-28,Road,135,88,3148.52,277069.76,Storm,East,Yes,93.7,Delhivery,,0
4525.0,4805.0,3.0,8,2024-01-12,2024-01-20,2024-01-23,Air,1191,2,1098.54,2197.08,Storm,South,Yes,75.5,EcomExpress,Customs,0
4526.0,5720.0,3.1,3,2024-10-07,2024-10-10,2024-10-14,Sea,1011,17,3250.66,55261.22,Storm,East,Yes,89.8,FedEx,Operational,0
4527.0,7600.0,3.3,3,2024-10-17,2024-10-20,2024-10-23,Road,749,57,1038.84,59213.88,Clear,South,Yes,92.3,EcomExpress,,0
4528.0,3941.0,3.0,5,2024-02-23,2024-02-28,2024-03-03,Air,1422,66,2269.68,149798.88,Storm,West,No,91.9,FedEx,Operational,0
4529.0,5708.0,4.2,2,2024-10-29,2024-10-31,2024-11-01,Sea,1061,73,4086.09,298284.57,Storm,North,No,88.3,DHL,Operational,0
4530.0,5346.0,2.6,7,2024-05-15,2024-05-22,2024-05-23,Road,216,56,4185.84,234407.04,Rainy,West,Yes,74.4,Delhivery,Customs,0
4531.0,8006.0,4.7,8,2024-03-26,2024-04-03,2024-04-02,Road,650,25,395.54,9888.5,Rainy,East,Yes,89.9,BlueDart,Operational,1
4532.0,3422.0,2.6,2,2024-04-24,2024-04-26,2024-04-29,Road,835,10,107.82,1078.2,Clear,East,Yes,91.9,DHL,Weather,0
4533.0,1401.0,2.6,6,2024-05-20,2024-05-26,2024-05-25,Air,938,3,3222.22,9666.66,Storm,West,Yes,76.3,BlueDart,Operational,1
4534.0,8731.0,4.5,10,2024-09-17,2024-09-27,2024-09-28,Road,264,63,2130.18,134201.34,Cloudy,South,No,70.7,BlueDart,Weather,0
4535.0,4620.0,4.5,9,2024-03-12,2024-03-21,2024-03-20,Sea,322,64,4423.94,283132.16,Cloudy,South,No,93.8,EcomExpress,Weather,1
4536.0,9794.0,3.4,3,2024-03-10,2024-03-13,2024-03-14,Air,547,59,1001.94,59114.46,Clear,North,Yes,72.2,EcomExpress,Operational,0
,2665.0,4.4,4,2024-11-22,2024-11-26,2024-11-27,Air,921,79,2264.33,178882.07,Cloudy,East,Yes,78.2,BlueDart,Weather,0
4538.0,9795.0,3.7,10,2024-01-15,2024-01-25,2024-01-30,Road,1459,57,1420.19,80950.83,Storm,South,No,74.8,Delhivery,,0
4539.0,6348.0,4.2,5,2024-06-29,2024-07-04,2024-07-05,Air,1211,23,2735.54,62917.42,Rainy,Central,Yes,71.9,Delhivery,Operational,0
4540.0,2995.0,2.9,5,2024-04-28,2024-05-03,2024-05-02,Road,1095,27,657.08,17741.16,Storm,East,Yes,98.3,FedEx,Customs,1
4541.0,4450.0,3.6,7,2024-10-29,2024-11-05,2024-11-09,Road,635,93,2096.96,195017.28,Storm,West,No,74.5,BlueDart,Weather,0
4542.0,9949.0,2.9,7,2024-04-15,2024-04-22,2024-04-25,Road,1158,25,2684.21,67105.25,Cloudy,North,No,70.2,Delhivery,Operational,0
4543.0,3259.0,4.8,6,2024-02-03,2024-02-09,2024-02-12,Sea,1359,91,205.05,18659.55,Cloudy,Central,No,87.8,BlueDart,Traffic,0
4544.0,7163.0,3.6,10,2024-02-18,2024-02-28,2024-02-28,Air,473,38,1721.22,65406.36,Storm,West,No,78.8,FedEx,,1
4545.0,1585.0,4.9,7,2024-08-28,2024-09-04,2024-09-06,Road,1381,49,711.44,34860.56,Clear,South,No,96.3,DHL,Customs,0
4546.0,8049.0,2.7,4,2024-07-22,2024-07-26,2024-07-29,Air,581,7,648.84,4541.88,Storm,South,No,94.6,FedEx,Customs,0
4547.0,5192.0,2.9,10,2024-10-22,2024-11-01,2024-11-06,Road,1449,73,2453.07,179074.11,Cloudy,East,Yes,86.4,EcomExpress,Weather,0
4548.0,5684.0,3.9,6,2024-01-26,2024-02-01,2024-02-01,Sea,344,24,855.25,20526.0,Clear,East,No,98.1,EcomExpress,Weather,1
4549.0,3489.0,2.6,8,2024-02-14,2024-02-22,2024-02-26,Air,1492,98,4335.67,424895.66,Rainy,North,No,85.4,EcomExpress,,0
4550.0,3257.0,4.7,9,2024-05-04,2024-05-13,2024-05-14,Road,570,38,4201.18,159644.84,Clear,East,Yes,81.0,DHL,Weather,0
4551.0,1437.0,4.5,2,2024-04-27,2024-04-29,2024-05-03,Road,1260,61,4781.33,291661.13,Clear,Central,No,93.2,DHL,Weather,0
4552.0,6182.0,4.9,10,2024-10-26,2024-11-05,2024-11-07,Sea,163,3,1848.59,5545.77,Storm,South,Yes,80.7,EcomExpress,Weather,0
4553.0,6270.0,5.0,9,2024-10-31,2024-11-09,2024-11-13,Air,1388,12,3885.17,46622.04,Clear,Central,No,87.8,FedEx,Weather,0
4554.0,7242.0,4.3,3,2024-08-31,2024-09-03,2024-09-04,Road,73,6,3252.64,19515.84,Clear,North,No,75.3,Delhivery,,0
4555.0,4900.0,2.8,9,2024-08-02,2024-08-11,2024-08-14,Road,983,48,1377.21,66106.08,Clear,East,Yes,74.8,FedEx,Traffic,0
4556.0,4978.0,2.9,8,2024-05-05,2024-05-13,2024-05-16,Sea,904,14,3657.01,51198.14,Cloudy,North,No,82.3,DHL,Customs,0
4557.0,8144.0,4.6,6,2024-07-02,2024-07-08,2024-07-10,Air,362,72,507.97,36573.84,Storm,West,No,89.3,EcomExpress,,0
4558.0,2498.0,2.8,9,2024-07-19,2024-07-28,2024-07-27,Road,1409,89,3611.99,321467.11,Rainy,North,No,72.3,Delhivery,Operational,1
4559.0,9575.0,2.7,3,2024-06-20,2024-06-23,2024-06-24,Air,1413,22,1827.88,40213.36,Cloudy,Central,Yes,82.1,EcomExpress,Operational,0
4560.0,6968.0,,9,2024-07-10,2024-07-19,2024-07-19,Road,478,32,395.74,12663.68,Storm,East,No,88.3,FedEx,Customs,1
