order_id,supplier_id,supplier_rating,supplier_lead_time,order_date,promised_delivery_date,actual_delivery_date,shipping_distance_km,order_quantity,unit_price,total_order_value,previous_on_time_rate,on_time_delivery,shipment_mode_Road,shipment_mode_Sea,weather_condition_Cloudy,weather_condition_Rainy,weather_condition_Storm,region_East,region_North,region_South,region_West,holiday_period_Yes,carrier_name_DHL,carrier_name_Delhivery,carrier_name_EcomExpress,carrier_name_FedEx,delayed_reason_code_Operational,delayed_reason_code_Traffic,delayed_reason_code_Weather,promised_duration_days,actual_duration_days,delay_days
5421,6232,0.15999999999999992,0.375,2024-11-19,2024-11-24,2024-11-29,0.21006711409395973,0.13131313131313133,0.7674886702323113,0.10798694162771069,0.31333333333333346,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.375,0.6428571428571428,0.9999999999999999
5422,1876,0.6399999999999999,0.125,2024-05-25,2024-05-28,2024-05-27,0.6570469798657718,0.6767676767676769,0.2863654921814396,0.20449417975168757,0.43999999999999995,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0.125,0.07142857142857142,0.0
5423,9130,0.08000000000000007,1.0,2024-05-23,2024-06-02,2024-06-06,0.10402684563758388,0.9191919191919193,0.7734638468133752,0.7164381663823846,0.9166666666666665,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1.0,0.9285714285714286,0.8333333333333333
5424,2999,0.08000000000000007,0.125,2024-08-19,2024-08-22,2024-08-21,0.06375838926174496,0.2828282828282828,0.9677642591760911,0.2809442586050107,0.05333333333333279,1,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,0.125,0.07142857142857142,0.0
5425,5432,0.44000000000000017,0.375,2024-11-20,2024-11-25,2024-11-30,0.024161073825503355,0.22222222222222224,0.3057812436206263,0.07338034829656734,0.7166666666666663,0,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0.375,0.6428571428571428,0.9999999999999999
5426,6437,0.20000000000000018,0.625,2024-07-25,2024-08-01,2024-08-03,0.9570469798657718,0.42424242424242425,0.2542563181317111,0.11567246425212202,0.9633333333333334,0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0.625,0.5714285714285714,0.5
5427,4649,0.4800000000000002,0.25,2024-10-03,2024-10-07,2024-10-07,0.43221476510067114,0.8686868686868688,0.34866900747152246,0.3148851868415866,0.9666666666666663,1,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,0.25,0.21428571428571427,0.16666666666666666
5428,6937,0.20000000000000018,1.0,2024-10-19,2024-10-29,2024-11-01,0.7060402684563758,0.6969696969696971,0.008920916180133097,0.019967329032978594,0.2999999999999998,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,1.0,0.8571428571428571,0.6666666666666666
5429,5140,0.11999999999999988,0.0,2024-02-21,2024-02-23,2024-02-28,0.9067114093959732,0.8989898989898991,0.28375658351365696,0.2684325588925336,0.20333333333333314,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.0,0.4285714285714286,0.9999999999999999
5430,6050,0.4800000000000002,0.75,2024-09-08,2024-09-16,2024-09-19,0.595973154362416,0.29292929292929293,0.06085003878659209,0.023697136582560126,0.9099999999999997,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0.75,0.7142857142857143,0.6666666666666666
5431,9008,0.11999999999999988,1.0,2024-06-15,2024-06-25,2024-06-29,0.7832214765100671,0.30303030303030304,0.6167966357734862,0.193588989188305,0.18999999999999995,0,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,1.0,0.9285714285714286,0.8333333333333333
5432,7872,0.4800000000000002,1.0,2024-02-13,2024-02-23,2024-02-23,0.038926174496644296,0.8989898989898991,0.3454721757236761,0.3229291691680432,0.3266666666666662,1,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,1.0,0.6428571428571428,0.16666666666666666
5433,1001,0.4800000000000002,0.5,2024-05-11,2024-05-17,2024-05-20,0.7194630872483221,0.9090909090909092,0.575944147307394,0.5322946113734615,0.45333333333333314,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,0.5,0.5714285714285714,0.6666666666666666
5434,3258,0.72,0.125,2024-10-12,2024-10-15,2024-10-15,0.06912751677852348,0.585858585858586,0.04320418078634712,0.03663535466990752,0.23999999999999977,1,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,0.125,0.14285714285714285,0.16666666666666666
5435,3399,0.8399999999999999,0.0,2024-06-14,2024-06-16,2024-06-15,0.0087248322147651,0.19191919191919193,0.9227473155595476,0.18484216787182392,0.4333333333333331,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
5436,6200,0.9199999999999999,0.875,2024-05-06,2024-05-15,2024-05-18,0.6758389261744966,0.9090909090909092,0.7301616788470175,0.6699861393044865,0.8133333333333335,0,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,0.875,0.7857142857142857,0.6666666666666666
5437,7975,0.11999999999999988,0.875,2024-04-23,2024-05-02,2024-05-05,0.16778523489932887,0.07070707070707072,0.42029151186053154,0.034345895366019556,0.20333333333333314,0,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,0.875,0.7857142857142857,0.6666666666666666
5438,6004,0.11999999999999988,0.875,2024-08-06,2024-08-15,2024-08-18,0.6395973154362415,0.19191919191919193,0.17046094802596656,0.03722214541085957,0.1599999999999997,0,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,0.875,0.7857142857142857,0.6666666666666666
5439,8721,0.8800000000000001,0.125,2024-05-30,2024-06-02,2024-06-02,0.9389261744966443,0.4545454545454546,0.9570407871636794,0.44094495080858126,0.023333333333333428,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0.125,0.14285714285714285,0.16666666666666666
5440,4040,0.4800000000000002,0.5,2024-05-14,2024-05-20,2024-05-23,0.1604026845637584,0.08080808080808081,0.830855754705426,0.07492488760054103,0.7566666666666664,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.5,0.5714285714285714,0.6666666666666666
5441,3542,0.56,1.0,2024-05-05,2024-05-15,2024-05-16,0.10738255033557045,0.060606060606060615,0.04254072592169192,0.004076970873912416,0.07666666666666622,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,1.0,0.7142857142857143,0.3333333333333333
5442,5394,0.32000000000000006,0.75,2024-09-28,2024-10-06,2024-10-07,0.6020134228187919,0.8484848484848486,0.9785510145755931,0.8329439988684394,0.9499999999999997,0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.75,0.5714285714285714,0.3333333333333333
5443,1739,0.40000000000000013,0.75,2024-01-15,2024-01-23,2024-01-24,0.6932885906040268,0.6464646464646465,0.15421140734087288,0.1111808722522087,0.9199999999999995,0,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,0.75,0.5714285714285714,0.3333333333333333
5444,7756,0.6800000000000002,0.0,2024-04-23,2024-04-25,2024-04-26,0.28187919463087246,0.5050505050505052,0.16557792022210427,0.09286708055072405,0.18999999999999995,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0,0.14285714285714285,0.3333333333333333
5445,4128,0.28000000000000025,0.625,2024-05-21,2024-05-28,2024-05-27,0.7879194630872483,0.9494949494949496,0.7102764055036133,0.6809124805325257,0.4266666666666663,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.625,0.3571428571428571,0.0
5446,1661,0.40000000000000013,0.5,2024-09-29,2024-10-05,2024-10-04,0.3208053691275168,0.3434343434343435,0.712705671008043,0.2515361621586208,0.5899999999999999,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,0.5,0.2857142857142857,0.0
5447,7705,0.32000000000000006,0.625,2024-03-10,2024-03-17,2024-03-19,0.587248322147651,0.6262626262626264,0.3885069203445883,0.2525747879791079,0.69,0,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,0.625,0.5714285714285714,0.5
5448,5003,0.6000000000000001,0.5,2024-02-17,2024-02-23,2024-02-26,0.9825503355704698,0.33333333333333337,0.5957518474666231,0.2053277082179285,0.6199999999999997,0,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,0.5,0.5714285714285714,0.6666666666666666
5449,1771,0.72,0.875,2024-05-12,2024-05-21,2024-05-20,0.1959731543624161,0.9191919191919193,0.06784795655901686,0.07951321985641223,0.7699999999999996,1,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,0.875,0.5,0.0
5450,2213,0.11999999999999988,0.625,2024-07-01,2024-07-08,2024-07-08,0.7174496644295302,0.26262626262626265,0.4852468052096517,0.13372830196675742,0.38666666666666627,1,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,0.625,0.4285714285714286,0.16666666666666666
5451,9721,0.72,0.0,2024-11-03,2024-11-05,2024-11-04,0.2677852348993289,0.7171717171717172,0.5022414567427428,0.36903785846796405,0.13666666666666627,1,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,0.0,0.0,0.0
5452,2790,0.52,0.625,2024-02-02,2024-02-09,2024-02-13,0.3966442953020134,0.16161616161616163,0.9242457028538765,0.15732763675431913,0.48999999999999977,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0.625,0.7142857142857143,0.8333333333333333
5453,9692,0.8800000000000001,0.125,2024-02-22,2024-02-25,2024-02-25,0.6892617449664429,0.6262626262626264,0.4118993181725391,0.26703409136634476,0.016666666666666607,1,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,0.125,0.14285714285714285,0.16666666666666666
5454,1211,0.56,0.0,2024-09-12,2024-09-14,2024-09-15,0.1604026845637584,0.8888888888888891,0.19619278977667085,0.18898497419528779,0.583333333333333,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.14285714285714285,0.3333333333333333
5455,4340,0.8,1.0,2024-05-08,2024-05-18,2024-05-23,0.0174496644295302,0.15151515151515152,0.4680051443269505,0.0764361987296422,0.6666666666666665,0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1.0,1.0,0.9999999999999999
5456,8205,0.08000000000000007,0.25,2024-03-21,2024-03-25,2024-03-25,0.38859060402684564,0.4444444444444445,0.015812681174213045,0.015788170004636122,0.54,1,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,0.25,0.21428571428571427,0.16666666666666666
5457,3176,0.6000000000000001,0.125,2024-03-20,2024-03-23,2024-03-25,0.4691275167785235,0.9696969696969698,0.7028171314253051,0.6881537791120322,0.5299999999999998,0,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,0.125,0.2857142857142857,0.5
5458,3168,0.040000000000000036,0.375,2024-05-29,2024-06-03,2024-06-07,0.08859060402684563,0.8383838383838385,0.3186747233903564,0.27929823216295446,0.3833333333333333,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0.375,0.5714285714285714,0.8333333333333333
5459,8243,0.6800000000000002,0.375,2024-06-06,2024-06-11,2024-06-16,0.3953020134228188,0.35353535353535354,0.4516372024660107,0.16651784089608795,0.7566666666666664,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.375,0.6428571428571428,0.9999999999999999
5460,4594,0.3600000000000001,0.25,2024-03-29,2024-04-02,2024-04-05,0.2570469798657718,0.19191919191919193,0.4700567509084228,0.09601137921781758,0.7066666666666666,0,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,0.25,0.4285714285714286,0.6666666666666666
5461,2561,0.9199999999999999,0.25,2024-04-13,2024-04-17,2024-04-21,0.3832214765100671,0.36363636363636365,0.8898685338668191,0.33023832612998977,0.7599999999999998,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.25,0.5,0.8333333333333333
5462,5011,0.28000000000000025,0.75,2024-08-06,2024-08-14,2024-08-16,0.17852348993288591,0.6464646464646465,0.291642510104928,0.1988265426981346,0.9466666666666668,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.75,0.6428571428571428,0.5
5463,1799,0.2400000000000002,0.375,2024-07-23,2024-07-28,2024-08-01,0.12080536912751676,0.9292929292929294,0.8509512922059363,0.7949326893116178,0.6633333333333336,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.375,0.5714285714285714,0.8333333333333333
5464,2639,0.28000000000000025,0.75,2024-04-24,2024-05-02,2024-05-05,0.5073825503355704,0.8484848484848486,0.45196382639937943,0.39378549809084207,0.6999999999999997,0,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,0.75,0.7142857142857143,0.6666666666666666
5465,4781,0.15999999999999992,0.25,2024-01-09,2024-01-13,2024-01-18,0.22080536912751678,0.8888888888888891,0.16788878455068795,0.16426944112112624,0.7199999999999998,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.25,0.5714285714285714,0.9999999999999999
5466,3287,0.8,1.0,2024-02-16,2024-02-26,2024-02-28,0.10402684563758388,0.26262626262626265,0.7988261952394561,0.21679813827683653,0.1299999999999999,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,1.0,0.7857142857142857,0.5
5467,9956,0.56,0.0,2024-07-24,2024-07-26,2024-07-31,0.7818791946308724,0.9393939393939396,0.7107275548115788,0.6741583883145463,0.026666666666666394,0,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,0.0,0.4285714285714286,0.9999999999999999
5468,2588,0.8800000000000001,0.875,2024-01-24,2024-02-02,2024-02-03,0.6630872483221476,0.8989898989898991,0.5113440574858122,0.46939872365753316,0.2833333333333332,0,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,0.875,0.6428571428571428,0.3333333333333333
5469,3139,0.8399999999999999,0.875,2024-10-27,2024-11-05,2024-11-09,0.5369127516778524,0.31313131313131315,0.9270056750908423,0.2972369600894769,0.2799999999999998,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0.875,0.8571428571428571,0.8333333333333333
5470,3774,0.8800000000000001,0.75,2024-01-08,2024-01-16,2024-01-17,0.8261744966442953,0.393939393939394,0.5911872779977952,0.23981546926364783,0.45666666666666655,0,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,0.75,0.5714285714285714,0.3333333333333333
5471,1884,0.08000000000000007,0.375,2024-07-13,2024-07-18,2024-07-23,0.9483221476510066,0.7474747474747476,0.9926182991058671,0.7452721905272703,0.8166666666666664,0,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,0.375,0.6428571428571428,0.9999999999999999
5472,7701,0.040000000000000036,0.875,2024-09-03,2024-09-12,2024-09-16,0.9966442953020135,0.15151515151515152,0.10648960927611971,0.019684478951273135,0.4266666666666663,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,0.875,0.8571428571428571,0.8333333333333333
5473,7620,0.52,0.5,2024-05-12,2024-05-18,2024-05-20,0.22080536912751678,0.7272727272727274,0.46351610664271425,0.34643050187022145,0.9899999999999998,0,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,0.5,0.5,0.5
